p1,p2,score
YER123W,YKL210W,0.525804493017608
YNR035C,YPL004C,0.703072689507346
YFR009W,YLL039C,0.53606884449893
YCL027W,YKL105C,0.909547861975842
YIL124W,YLL039C,0.53606884449893
YML065W,YMR091C,0.53606884449893
YLL039C,YOR163W,0.53606884449893
YBR162C,YNL287W,0.873774047657518
YDR116C,YNL252C,0.921706009057121
YLR368W,YMR048W,0.786182747552049
YDR462W,YLR439W,0.921706009057121
YDR439W,YER106W,0.910675439713039
YKL006C-A,YLL039C,0.53606884449893
YAL003W,YML064C,0.721967550772767
YGR142W,YJR127C,0.682167453566882
YBL030C,YKL195W,0.584984984984985
YFR004W,YGR214W,0.784767882955442
YDR510W,YOR194C,0.953675135792518
YCL032W,YPR182W,0.605663741840526
YJL069C,YKL012W,0.721967550772767
YER050C,YGR084C,0.54847104749512
YGL151W,YOL051W,0.957795592557016
YGR252W,YMR223W,0.999999956223148
YBL030C,YER182W,0.80746160453379
YGR274C,YML015C,0.999999965495376
YCR076C,YER094C,0.836115707810694
YLR117C,YNL147W,0.53606884449893
YJL033W,YJR093C,0.824118856508057
YGR270W,YIL126W,0.846588917826923
YDR306C,YNL138W,0.721967550772767
YDR448W,YOR023C,0.999999634764876
YKL033W,YPR085C,0.682167453566882
YDL156W,YDR097C,0.824118856508057
YLR027C,YMR059W,0.852119274942154
YFR014C,YLL039C,0.53606884449893
YDR127W,YMR106C,0.721967550772767
YHR052W,YPL043W,0.99655625784908
YDR064W,YIL069C,0.921706009057121
YER102W,YML063W,0.957795592557016
YDR174W,YKR092C,0.764850181922726
YDR288W,YOR358W,0.610333975634579
YCL054W,YOR080W,0.852119274942154
YDL025C,YGR103W,0.852119274942154
YOR027W,YOR117W,0.53606884449893
YER044C,YHR072W,0.989331679753842
YGL120C,YGR159C,0.92396897095614
YDR023W,YFR034C,0.669323604690042
YDL116W,YKL057C,0.99999994280809
YER105C,YMR129W,0.784767882955442
YIL084C,YPR023C,0.836115707810694
YLL045C,YLR196W,0.836115707810694
YGR245C,YLR009W,0.53606884449893
YER020W,YER145C,0.703072689507346
YML005W,YNR046W,0.660028449502134
YNL124W,YOL040C,0.53606884449893
YLR276C,YPL043W,0.980506750731323
YCL054W,YGR103W,0.986049080455104
YKR081C,YOR233W,0.931393524347578
YGL049C,YHR086W,0.941439848075529
YER012W,YNR051C,0.753242918792004
YBR052C,YGL056C,0.703072689507346
YER146W,YNL147W,0.999166275815115
YDL145C,YNL284C,0.824118856508057
YNL015W,YOL133W,0.584984984984985
YDR130C,YER165W,0.660028449502134
YGL097W,YGL133W,0.53606884449893
YKL129C,YPL038W,0.635228910294981
YEL024W,YPR191W,0.842276605740035
YGL189C,YLR150W,0.7468870303556
YLR216C,YOR027W,0.945192172634774
YDL029W,YJR065C,0.9999999999698
YLR448W,YMR061W,0.836115707810694
YNL023C,YNL135C,0.999340972986622
YHR197W,YKR048C,0.53606884449893
YJL194W,YLL004W,0.525804493017608
YML048W,YPR106W,0.525804493017608
YJL069C,YLR222C,0.999994833232979
YBR098W,YFR024C-A,0.73785781337638
YGR048W,YPR154W,0.786182747552049
YKR060W,YPL217C,0.54847104749512
YHR086W,YJL176C,0.53606884449893
YGL137W,YKL049C,0.53606884449893
YBR289W,YNL031C,0.714859437751004
YMR256C,YPL117C,0.703072689507346
YLR060W,YNR051C,0.753242918792004
YPL198W,YPL211W,0.836115707810694
YCL037C,YDR237W,0.54847104749512
YBL035C,YDR013W,0.660028449502134
YBL007C,YBL088C,0.576965202814132
YBR025C,YGL195W,0.836115707810694
YBL007C,YHL002W,0.576965202814132
YIL133C,YPL131W,0.889168054734813
YOL005C,YPR187W,0.96367697831308
YBR247C,YLR197W,0.687583587220569
YNL248C,YOR341W,0.99998744911907
YCL040W,YFR004W,0.784767882955442
YDL040C,YIL075C,0.53606884449893
YML065W,YOR020C,0.53606884449893
YGR119C,YMR308C,0.900803515005758
YKL212W,YMR296C,0.660028449502134
YAL005C,YIL091C,0.890653121584812
YGL019W,YJL069C,0.911375557140747
YHR072W,YMR015C,0.907698046593483
YLL024C,YLR410W,0.890653121584812
YDR381W,YKL214C,0.784767882955442
YBR160W,YDL140C,0.714859437751004
YBL029C-A,YDR032C,0.703072689507346
YCL025C,YIR038C,0.569159828236935
YDL117W,YMR032W,0.927096145069897
YDR099W,YNL076W,0.53606884449893
YJR022W,YOR261C,0.852119274942154
YBR154C,YPR093C,0.53606884449893
YJR145C,YKL180W,0.54847104749512
YDR510W,YKL211C,0.852547579477436
YHR167W,YNL041C,0.682167453566882
YCR020C-A,YEL053C,0.983743254269052
YER038C,YHR154W,0.748446958803049
YIR010W,YNL308C,0.53606884449893
YMR072W,YOL012C,0.714709002076928
YGL111W,YPL211W,0.921706009057121
YGR120C,YPR105C,0.999999999683882
YIL027C,YJL192C,0.788296958861137
YDL083C,YNL096C,0.836115707810694
YDR394W,YHR030C,0.852119274942154
YKL012W,YML049C,0.790521651322224
YBR059C,YGR287C,0.525804493017608
YBL024W,YER151C,0.753242918792004
YNL216W,YOR244W,0.998953933869014
YGL066W,YOL148C,0.999850719204279
YHR058C,YIL021W,0.660028449502134
YDR188W,YIL142W,0.92396897095614
YDR510W,YKL216W,0.53606884449893
YGL056C,YHL016C,0.703072689507346
YBR010W,YBR274W,0.669323604690042
YML028W,YNR051C,0.753242918792004
YIL142W,YJR070C,0.852119274942154
YHR005C-A,YKL195W,0.971754055122702
YDR064W,YLR340W,0.54847104749512
YDR099W,YLR177W,0.827664637956315
YBL072C,YPL012W,0.957795592557016
YJL177W,YJL191W,0.54847104749512
YLR097C,YOL133W,0.80320174454965
YDR128W,YHL023C,0.784767882955442
YBR154C,YDR156W,0.889168054734813
YCR086W,YJL110C,0.682167453566882
YKL120W,YNL121C,0.703072689507346
YBR010W,YNL330C,0.660028449502134
YGL147C,YHR203C,0.54847104749512
YDR482C,YER146W,0.53606884449893
YGR275W,YJL176C,0.991976209466945
YHL029C,YNL099C,0.957795592557016
YGL210W,YLL039C,0.53606884449893
YIL018W,YNL069C,0.957795592557016
YDL225W,YNR035C,0.852119274942154
YER114C,YPL158C,0.576965202814132
YCR084C,YDL105W,0.71661085021158
YMR273C,YOR046C,0.96333582259458606
YGR184C,YPR103W,0.823939570017432
YML124C,YNL148C,0.937329784901827
YDR432W,YML112W,0.53606884449893
YBL076C,YBR058C,0.824118856508057
YER151C,YJL148W,0.753242918792004
YDR025W,YGR145W,0.836115707810694
YDR172W,YNL251C,0.824118856508057
YBR118W,YNR051C,0.753242918792004
YGR252W,YLR333C,0.669323604690042
YEL013W,YKL196C,0.893371744459121
YBR152W,YDR473C,0.975363048182362
YGR238C,YOL069W,0.67234615284868
YGR013W,YOR308C,0.667047013899172
YJL063C,YML025C,0.957795592557016
YIL076W,YNR006W,0.640843365364052
YBL093C,YCR081W,0.873774047657518
YJR093C,YML030W,0.873774047657518
YDL209C,YPL151C,0.999587774281549
YGL245W,YLR166C,0.53606884449893
YER151C,YMR146C,0.753242918792004
YGR128C,YOR310C,0.928337823925212
YGL076C,YHL030W,0.53606884449893
YPL082C,YPR073C,0.852119274942154
YCR040W,YHR084W,0.75673135086743
YEL053C,YNL182C,0.584984984984985
YHL030W,YPL231W,0.53606884449893
YMR240C,YPR152C,0.669323604690042
YNL102W,YNL273W,0.660028449502134
YHR203C,YKL180W,0.921706009057121
YER120W,YMR216C,0.952862168051605
YBL069W,YDR100W,0.682167453566882
YBR080C,YBR081C,0.832002620755503
YBR181C,YNL207W,0.53606884449893
YLR432W,YOR063W,0.54847104749512
YER102W,YOL139C,0.836115707810694
YMR290C,YNL112W,0.561558674939816
YGR165W,YPL013C,0.836115707810694
YIL052C,YOR290C,0.669323604690042
YOR224C,YPR110C,0.999725075576242
YDR032C,YER145C,0.703072689507346
YGL076C,YPL209C,0.525804493017608
YDL111C,YER068W,0.660028449502134
YGR054W,YOR290C,0.54847104749512
YDR026C,YDR110W,0.884063875693871
YDR388W,YNL176C,0.576965202814132
YDR139C,YLR128W,0.525804493017608
YDR364C,YGR278W,0.921706009057121
YOR202W,YPR016C,0.824118856508057
YHR148W,YOR096W,0.790521651322224
YCR046C,YKR085C,0.921706009057121
YIL159W,YKL129C,0.989517630175656
YML065W,YPR110C,0.53606884449893
YGL120C,YKL014C,0.784767882955442
YDR415C,YKL210W,0.836115707810694
YKL012W,YLR027C,0.579810484329307
YIL035C,YKR010C,0.852119274942154
YBR275C,YDR439W,0.53606884449893
YBR031W,YKL166C,0.525804493017608
YML012W,YMR123W,0.703072689507346
YDR284C,YEL013W,0.703072689507346
YCR028C-A,YPR161C,0.852119274942154
YFR034C,YGR085C,0.669323604690042
YGR040W,YMR041C,0.525804493017608
YER125W,YJL025W,0.682167453566882
YLR335W,YPL235W,0.53606884449893
YCR077C,YOL149W,0.742881415725322
YDR502C,YHR027C,0.53606884449893
YAL003W,YEL034W,0.836115707810694
YBR159W,YDR046C,0.501079807013215
YAL003W,YHR064C,0.883188127491561
YML014W,YNR046W,0.999817406905581
YOR035C,YPL240C,0.610333975634579
YGR214W,YNL207W,0.53606884449893
YDR142C,YIL142W,0.721967550772767
YDR116C,YML025C,0.957795592557016
YGL233W,YNR049C,0.660028449502134
YER125W,YMR257C,0.682167453566882
YDR341C,YHR027C,0.53606884449893
YGR245C,YKL009W,0.944284003082156
YDR130C,YHL034C,0.660028449502134
YDR100W,YOR109W,0.682167453566882
YER029C,YER151C,0.53606884449893
YBR055C,YLR147C,0.957795592557016
YLR396C,YMR291W,0.852119274942154
YLR147C,YLR275W,0.957795592557016
YHR156C,YIL026C,0.892075736785935
YEL029C,YPL204W,0.525804493017608
YDR225W,YJL176C,0.525804493017608
YGL030W,YOL077C,0.836115707810694
YOR252W,YPL093W,0.53606884449893
YJL025W,YOR380W,0.682167453566882
YML032C,YPR161C,0.53606884449893
YBL092W,YGR034W,0.889168054734813
YBR081C,YDL081C,0.669323604690042
YDL029W,YMR109W,0.965680946921948
YGL112C,YOL039W,0.669323604690042
YGL150C,YNL215W,0.800462346394582
YHR056C,YPL082C,0.714709002076928
YCR042C,YPL129W,0.999611201238302
YNL001W,YOR096W,0.762979683972912
YDR412W,YIL149C,0.53606884449893
YKL180W,YML073C,0.957795592557016
YDL222C,YNL283C,0.703072689507346
YJR066W,YOL126C,0.660028449502134
YHR015W,YMR001C,0.669323604690042
YBL003C,YGL207W,0.83084601782919
YFR031C,YIL144W,0.815660413330478
YER148W,YJL115W,0.7576783419403
YDL031W,YKR081C,0.993611465410622
YLL039C,YOR038C,0.53606884449893
YAL038W,YPR010C,0.54847104749512
YDR087C,YOL127W,0.790521651322224
YDR041W,YMR188C,0.957795592557016
YCL030C,YFR004W,0.784767882955442
YBR194W,YGR132C,0.53606884449893
YHR066W,YOR206W,0.824118856508057
YCL056C,YCR092C,0.703072689507346
YHL033C,YNR053C,0.660028449502134
YMR120C,YOR276W,0.703072689507346
YDL203C,YNL154C,0.525804493017608
YDR447C,YGL246C,0.836115707810694
YDL145C,YMR106C,0.852119274942154
YNL272C,YPL153C,0.53606884449893
YMR194W,YNL298W,0.669323604690042
YDR510W,YMR189W,0.53606884449893
YDL244W,YPL240C,0.610333975634579
YKL049C,YOR259C,0.53606884449893
YJL010C,YLR409C,0.53606884449893
YOL090W,YOR323C,0.824118856508057
YHR190W,YLR100W,0.968619961786404
YGR252W,YOL148C,0.999995861343539
YDR127W,YPR010C,0.54847104749512
YLR055C,YMR205C,0.764303653422268
YBR106W,YMR272C,0.703072689507346
YOR063W,YOR206W,0.957795592557016
YDL031W,YOR272W,0.957795592557016
YGL173C,YKL188C,0.717100505433935
YKL101W,YPL201C,0.525804493017608
YHR183W,YLR044C,0.564491654021244
YHR167W,YMR125W,0.784767882955442
YML102W,YNL206C,0.980036943320643
YBR234C,YOR327C,0.703072689507346
YDR382W,YFL002C,0.53606884449893
YAL005C,YOR098C,0.669323604690042
YGR140W,YMR168C,0.839725465043006
YGL076C,YPL198W,0.957795592557016
YBL085W,YER081W,0.635228910294981
YDR064W,YGR090W,0.963350491854517
YDL047W,YLR310C,0.920584571513722
YML088W,YPL231W,0.780005930512243
YKL195W,YNL131W,0.584984984984985
YDR490C,YHR207C,0.786182747552049
YGL137W,YKL204W,0.852119274942154
YML065W,YNR021W,0.53606884449893
YBL026W,YPR082C,0.957795592557016
YFR004W,YJL052W,0.784767882955442
YBL007C,YCL008C,0.635228910294981
YDL081C,YDL130W,0.815660413330478
YOL051W,YPL042C,0.973382270504484
YLR303W,YNL189W,0.605663741840526
YKL051W,YPR156C,0.703072689507346
YBR119W,YER029C,0.990916256037435
YFL022C,YFR004W,0.784767882955442
YFL002C,YFR041C,0.53606884449893
YFL005W,YOL018C,0.823939570017432
YBL023C,YLL039C,0.53606884449893
YBR119W,YPL213W,0.938596214543263
YLL039C,YPL085W,0.53606884449893
YJL190C,YOL040C,0.54847104749512
YBL007C,YNL144C,0.576965202814132
YJR022W,YNL329C,0.684036878315825
YAL043C,YLL045C,0.63429211000704
YER074W,YLL039C,0.53606884449893
YKL108W,YLR274W,0.775138621157712
YDR101C,YLR009W,0.946378533103653
YBR010W,YPR019W,0.53606884449893
YBR095C,YDR143C,0.852119274942154
YGL135W,YHR200W,0.53606884449893
YFR028C,YLL040C,0.53606884449893
YER109C,YMR164C,0.660028449502134
YFR004W,YLR028C,0.784767882955442
YNL030W,YNL255C,0.659447567015627
YHR186C,YKR097W,0.660028449502134
YLR148W,YOR106W,0.993110027042693
YCR093W,YER148W,0.660028449502134
YLR102C,YMR092C,0.786182747552049
YLL039C,YOR328W,0.53606884449893
YDR188W,YPL240C,0.53606884449893
YIL035C,YPL042C,0.852119274942154
YBR111W-A,YOR296W,0.703072689507346
YBR081C,YBR126C,0.669323604690042
YGL223C,YGR120C,0.999999856793901
YBR036C,YCL052C,0.501079807013215
YEL066W,YML064C,0.67234615284868
YKL108W,YPR120C,0.757438396147352
YAL007C,YLR342W,0.861356321701401
YGL201C,YJR046W,0.994854649446806
YGR172C,YOR357C,0.772933585066473
YDR288W,YFR030W,0.584984984984985
YJR006W,YNL218W,0.660028449502134
YER074W-A,YNL263C,0.660028449502134
YBR127C,YFR004W,0.784767882955442
YJR045C,YLL039C,0.53606884449893
YGL147C,YNL301C,0.54847104749512
YIL063C,YLL039C,0.53606884449893
YBL092W,YLR029C,0.836115707810694
YAR007C,YGL195W,0.53606884449893
YBR279W,YGR005C,0.940144462637505
YHR012W,YIR010W,0.53606884449893
YDR510W,YJR045C,0.53606884449893
YIL121W,YML072C,0.703072689507346
YER089C,YLL039C,0.53606884449893
YDR091C,YNL260C,0.53606884449893
YDR316W,YFL053W,0.852119274942154
YLR337C,YMR109W,0.99999999647478
YHL030W,YNL084C,0.53606884449893
YDR188W,YGL023C,0.53606884449893
YFR004W,YHL030W,0.999763449852524
YFR031C-A,YGL112C,0.669323604690042
YDR449C,YLR197W,0.957795592557016
YBL027W,YMR194W,0.921706009057121
YGL048C,YGL207W,0.660028449502134
YER110C,YNL031C,0.974010374515943
YGR017W,YLR403W,0.786182747552049
YHR016C,YMR255W,0.786182747552049
YHR013C,YOR253W,0.994197661718591
YGL237C,YPL166W,0.852119274942154
YFR004W,YPL143W,0.53606884449893
YDR322W,YOR150W,0.859922722080967
YKL006W,YNL124W,0.53606884449893
YGL031C,YNL178W,0.54847104749512
YKL117W,YLR410W,0.742881415725322
YFR028C,YJL095W,0.996938655821004
YKR080W,YPL026C,0.525804493017608
YER151C,YMR012W,0.824118856508057
YGL066W,YLR446W,0.669323604690042
YDR448W,YJL058C,0.682167453566882
YBR072W,YBR261C,0.682167453566882
YGR165W,YML065W,0.53606884449893
YGL030W,YGR085C,0.889168054734813
YEL037C,YGL150C,0.884419344852077
YKR059W,YNR051C,0.53606884449893
YLR293C,YOR117W,0.53606884449893
YBL072C,YDR510W,0.900147115238577
YGL090W,YLR288C,0.852119274942154
YAL005C,YDR324C,0.890653121584812
YJL183W,YLL039C,0.784767882955442
YHR200W,YOR007C,0.53606884449893
YDR163W,YPR101W,0.669323604690042
YIR009W,YOR308C,0.53606884449893
YJL039C,YJR012C,0.584984984984985
YDR045C,YKR025W,0.859922722080967
YHR121W,YNL255C,0.53606884449893
YKL101W,YPR036W,0.525804493017608
YBL015W,YPR110C,0.721967550772767
YDR320C,YDR363W-A,0.561687167775003
YHR027C,YMR235C,0.53606884449893
YLL039C,YMR070W,0.53606884449893
YLR090W,YPR189W,0.890653121584812
YBR234C,YFR004W,0.53606884449893
YHR027C,YHR068W,0.53606884449893
YBR267W,YOR063W,0.660028449502134
YER125W,YKR049C,0.739097190149932
YDL207W,YIL115C,0.748446958803049
YLR154C,YNL088W,0.852119274942154
YOR340C,YOR341W,0.999997442835115
YFR015C,YLL039C,0.784767882955442
Q0250,YBR024W,0.660028449502134
YJL190C,YPL198W,0.889168054734813
YFR004W,YGL157W,0.784767882955442
YDR093W,YLL039C,0.784767882955442
YDR201W,YDR320C-A,0.76824300115282
YER114C,YPL049C,0.635228910294981
YGL059W,YIL042C,0.98212955589098
YFR031C-A,YHL030W,0.53606884449893
YCR042C,YML098W,0.900147115238577
YHL030W,YLR249W,0.53606884449893
YDR418W,YGR085C,0.921706009057121
YBR177C,YIL124W,0.703072689507346
YBL087C,YLL039C,0.784767882955442
YAL043C,YBL076C,0.753242918792004
YLL004W,YNL031C,0.660028449502134
YBR031W,YGL120C,0.54847104749512
YGR159C,YKL014C,0.53606884449893
YJL178C,YLR431C,0.997237163263831
YDL051W,YPR088C,0.986229563344419
YDL007W,YLL039C,0.900147115238577
YDL191W,YLL039C,0.53606884449893
YDL043C,YMR117C,0.705996793581068
YHR096C,YPL265W,0.703072689507346
YBR119W,YPR178W,0.54847104749512
YLR367W,YNL178W,0.54847104749512
YBR196C,YLL039C,0.53606884449893
YDR284C,YNL111C,0.682167453566882
YDR447C,YLR340W,0.54847104749512
YDR447C,YGR118W,0.859922722080967
YBR110W,YDR307W,0.501079807013215
YLR449W,YML074C,0.89357627552053
YAR007C,YER078C,0.852119274942154
YMR047C,YMR080C,0.815660413330478
YBR107C,YGR179C,0.82609118035899
YBR263W,YLL039C,0.53606884449893
YDL076C,YKL185W,0.53606884449893
YCR052W,YLR357W,0.999998393762698
YER177W,YLR310C,0.852119274942154
YDL014W,YMR049C,0.54847104749512
YGR162W,YJR059W,0.852119274942154
YDR226W,YFR028C,0.852119274942154
YER133W,YFR015C,0.975359529090443
YCR084C,YGR083C,0.852119274942154
YBL050W,YLR117C,0.605663741840526
YJR090C,YPL256C,0.998857536189813
YGR058W,YLR113W,0.786182747552049
YMR203W,YNL055C,0.957261674074857
YDR510W,YLR448W,0.53606884449893
YPR082C,YPR101W,0.790521651322224
YGL158W,YLR113W,0.968380549678121
YDR025W,YHL030W,0.53606884449893
YIL133C,YMR142C,0.921706009057121
YDL229W,YDR017C,0.890653121584812
YFR004W,YGR187C,0.784767882955442
YGL130W,YNL030W,0.753242918792004
YML041C,YPL235W,0.953679750672903
YGR063C,YML095C,0.80793969881618
YLR304C,YPL204W,0.721967550772767
YDL136W,YDR130C,0.660028449502134
YDL191W,YPL093W,0.787878787878788
YDL161W,YOR127W,0.815660413330478
YDL075W,YPL043W,0.54847104749512
YBR187W,YGL137W,0.852119274942154
Q0140,YKL155C,0.660028449502134
YDL082W,YPL220W,0.836115707810694
YDL230W,YKL012W,0.579810484329307
YDR060W,YOL077C,0.992577040558528
YDL204W,YER118C,0.67234615284868
YHR052W,YLR276C,0.836115707810694
YJL091C,YML123C,0.584984984984985
YFR004W,YLR421C,0.996911785480721
YBR081C,YGL120C,0.53606884449893
YMR128W,YPL126W,0.921706009057121
YDL075W,YPL037C,0.823939570017432
YFL002C,YJL066C,0.53606884449893
YGL060W,YIL144W,0.660028449502134
YBL003C,YML069W,0.770604489011894
YCR057C,YDR064W,0.945807333010916
YJR066W,YPR032W,0.630229419703104
YCR088W,YOR047C,0.576965202814132
YGL212W,YLR166C,0.786182747552049
YDR323C,YMR231W,0.891945976390448
YCL008C,YFR024C-A,0.842261478511004
YIL131C,YIR002C,0.852119274942154
YBL003C,YKR092C,0.53606884449893
YAL024C,YGR118W,0.669323604690042
YIL004C,YLR268W,0.998528252063246
YEL051W,YGR037C,0.703072689507346
YDR045C,YKL144C,0.836115707810694
YCR031C,YKL012W,0.579810484329307
YBR160W,YGL178W,0.900047274062411
YGL206C,YOR109W,0.977548218375155
YEL032W,YLR103C,0.980826730398803
YDR152W,YPR106W,0.703072689507346
YDR145W,YKL038W,0.53606884449893
YFR037C,YPL240C,0.564491654021244
YDR163W,YPL178W,0.53606884449893
YDL031W,YDR471W,0.54847104749512
YNL255C,YPL013C,0.53606884449893
YBR223C,YDR510W,0.895860943411288
YML010W,YPR086W,0.53606884449893
YGL154C,YOR128C,0.67234615284868
YGL147C,YLR150W,0.54847104749512
YDR450W,YHL033C,0.54847104749512
YER029C,YPR057W,0.714709002076928
YDR244W,YNL214W,0.989369961367139
YEL037C,YOR257W,0.660028449502134
YJL098W,YNL255C,0.53606884449893
YML086C,YNL121C,0.890205016093135
YLR448W,YPL198W,0.921706009057121
YMR202W,YOR117W,0.53606884449893
YNL187W,YPL178W,0.53606884449893
YBR193C,YGL127C,0.997886615534788
YBL007C,YGL181W,0.927308217162076
YLR427W,YML056C,0.852119274942154
YIR038C,YML125C,0.682167453566882
YDL229W,YKL215C,0.890653121584812
YCR042C,YDR195W,0.53606884449893
YFL010C,YPR160W,0.579810484329307
YNL047C,YNL207W,0.753242918792004
YGR165W,YNL137C,0.957795592557016
YBL003C,YML074C,0.669323604690042
YLL039C,YLR278C,0.53606884449893
YKR081C,YNL230C,0.900142801215957
YDL140C,YGR097W,0.660028449502134
YDR252W,YNR052C,0.660028449502134
YDL160C,YDL191W,0.53606884449893
YGL030W,YOL127W,0.957795592557016
YHR200W,YNL055C,0.53606884449893
YDR069C,YPL084W,0.99999919113575
YGL103W,YJL190C,0.859922722080967
YJL177W,YNL255C,0.53606884449893
YDL123W,YER125W,0.969990535440568
YLL039C,YOR212W,0.842276605740035
YJR077C,YKL182W,0.836115707810694
YDL215C,YOL147C,0.703072689507346
YBR109C,YOR326W,0.999987836652034
YBR261C,YFR004W,0.53606884449893
YNL044W,YPL070W,0.80793969881618
YFR004W,YGR254W,0.784767882955442
YMR064W,YOL123W,0.89184320486415
YJL148W,YOR210W,0.889168054734813
YER006W,YFR031C-A,0.762680966893472
YER043C,YOR117W,0.53606884449893
YLL039C,YOR369C,0.900147115238577
YGL195W,YNR051C,0.753242918792004
YKR081C,YNL248C,0.53606884449893
YKL029C,YNR051C,0.753242918792004
YNR051C,YPL184C,0.753242918792004
YHR027C,YMR205C,0.53606884449893
YER087C-B,YML055W,0.660028449502134
YDR432W,YER112W,0.660028449502134
YER082C,YMR012W,0.852119274942154
YDL185W,YKL049C,0.53606884449893
YOR063W,YPL243W,0.660028449502134
YBL016W,YML117W,0.852119274942154
YKL203C,YMR036C,0.852119274942154
YBL072C,YIR010W,0.53606884449893
YCR033W,YDR432W,0.53606884449893
YBR152W,YLL036C,0.823939570017432
YAL016W,YOR081C,0.703072689507346
YNL075W,YNL102W,0.525804493017608
YIR009W,YNR011C,0.53606884449893
YNL016W,YNL197C,0.703072689507346
YHR082C,YML062C,0.525804493017608
YBL023C,YBR060C,0.660028449502134
YGL103W,YOR234C,0.54847104749512
YAL023C,YLL039C,0.900147115238577
YBR272C,YEL056W,0.861356321701401
YDR159W,YKL057C,0.53606884449893
YGL051W,YNL287W,0.525804493017608
YER102W,YGR090W,0.836115707810694
YJL222W,YLL039C,0.53606884449893
YER133W,YFR003C,0.999992383111744
YJL199C,YLR291C,0.645789384894254
YBR251W,YGR165W,0.957795592557016
YDR398W,YOR259C,0.852119274942154
YOR117W,YPR108W,0.991401111258972
YJL115W,YPL153C,0.999999993506641
YDL047W,YOR259C,0.852119274942154
YIR024C,YNL118C,0.684036878315825
YJR140C,YML058W,0.852119274942154
YFR028C,YML064C,0.912586996242321
YCL054W,YHR052W,0.714709002076928
YNL091W,YOR355W,0.786182747552049
YLL039C,YPL186C,0.53606884449893
YKL049C,YLR249W,0.53606884449893
YDL145C,YFL048C,0.983692344164627
YDR086C,YLR079W,0.703072689507346
YDL042C,YOR279C,0.887579433173428
YHR027C,YKL145W,0.999999999631024
YHR143W-A,YOR210W,0.999091550486755
YLR310C,YNL231C,0.576965202814132
YFR028C,YHR064C,0.852119274942154
YMR106C,YPL140C,0.852119274942154
YFR034C,YNL308C,0.669323604690042
YMR112C,YNL236W,0.957795592557016
YCR034W,YFL062W,0.501079807013215
YKR029C,YLR347C,0.678163527881346
YHR027C,YPL131W,0.53606884449893
YBR169C,YDR171W,0.921524197593889
YBR154C,YJR072C,0.53606884449893
YBR072W,YDR145W,0.669323604690042
YKR081C,YML073C,0.790521651322224
YKL172W,YPL093W,0.859922722080967
YER081W,YHR027C,0.53606884449893
YCR012W,YOL086C,0.836115707810694
YDL077C,YGL212W,0.995673462520014
YGR060W,YMR015C,0.977626680719097
YHL001W,YNR051C,0.753242918792004
YER125W,YGR186W,0.852119274942154
YFR002W,YKL068W,0.862724099751673
YHR099W,YPR152C,0.53606884449893
YKR081C,YLL034C,0.904042231253866
YNL055C,YNL131W,0.660028449502134
YFR001W,YGR103W,0.669323604690042
YER133W,YOR272W,0.852119274942154
YBR251W,YNL137C,0.992577040558528
YDL164C,YKL113C,0.525804493017608
YDR238C,YIL076W,0.957795592557016
YDR510W,YJR060W,0.784767882955442
YJR140C,YMR005W,0.53606884449893
YIL126W,YPL082C,0.98765120599833
YNL136W,YPR023C,0.974110025300578
YLR427W,YOR206W,0.852119274942154
YDL147W,YGR253C,0.53606884449893
YML073C,YNL301C,0.921706009057121
YDR239C,YGR136W,0.606964609800363
YGL156W,YOL001W,0.852119274942154
YGL077C,YOL105C,0.703072689507346
YER133W,YLR263W,0.966183274114761
YKL172W,YMR049C,0.96752250898766
YGR109C,YPL256C,0.852119274942154
YBR189W,YKL143W,0.54847104749512
YML046W,YML049C,0.921706009057121
YCR093W,YJR022W,0.703072689507346
YBR040W,YCL040W,0.786182747552049
YLR274W,YPR019W,0.977290332145645
YJR068W,YMR078C,0.998821767998795
YBL030C,YGL187C,0.999751191652028
YKL152C,YOR117W,0.53606884449893
YKL196C,YLR150W,0.53606884449893
YER075C,YHR030C,0.758611601159538
YDR510W,YOL043C,0.660028449502134
YDR123C,YLL039C,0.53606884449893
YLL039C,YOL087C,0.961080635594193
YAL041W,YJR066W,0.630229419703104
YFR003C,YPL179W,0.938627278669687
YLR423C,YMR059W,0.682167453566882
YDR190C,YPL129W,0.92396897095614
YDR225W,YMR308C,0.97546836199134
YBR189W,YKR081C,0.53606884449893
YOR206W,YOR272W,0.980420060487739
YLR370C,YML058W-A,0.553422680851517
YGR024C,YHR112C,0.771590125825193
YLR383W,YML023C,0.584984984984985
YGL245W,YGR264C,0.980420060487739
YDL160C,YER112W,0.983424924014494
YNL186W,YOR206W,0.703072689507346
YBR011C,YHR027C,0.53606884449893
YDR448W,YOL135C,0.971175843289377
YDR050C,YOR117W,0.53606884449893
YLR326W,YML072C,0.703072689507346
YER112W,YOL004W,0.684036878315825
YBR114W,YKL112W,0.630229419703104
YML117W,YPL190C,0.836115707810694
YMR201C,YNL312W,0.525804493017608
YKR081C,YPL131W,0.999935641273324
YMR139W,YOL128C,0.525804493017608
YER110C,YLR441C,0.978123147303418
YDR285W,YOL069W,0.954282182555609
YMR047C,YPL217C,0.823939570017432
YDR127W,YJL008C,0.920584571513722
YDL140C,YJR072C,0.886805457072407
YDR087C,YNL110C,0.845532736430711
YDR411C,YGR048W,0.819174921753198
YLR089C,YLR423C,0.682167453566882
YGR232W,YOR117W,0.998492174737392
YGL212W,YOR036W,0.525804493017608
