p1,p2,score
YGL195W,YOR081C,0.703072689507346
YDR510W,YOL123W,0.53606884449893
YML085C,YNL223W,0.682167453566882
YKR001C,YKR008W,0.54847104749512
YDL014W,YOR310C,0.999953548591297
YGR090W,YLR427W,0.852119274942154
YLR350W,YNL190W,0.703072689507346
YDR507C,YDR510W,0.926827203451423
YDL213C,YOL010W,0.63429211000704
YGR154C,YHR135C,0.721967550772767
YNL020C,YNL243W,0.97444089528921
YJR118C,YPL094C,0.682167453566882
YJL069C,YLR197W,0.800462346394582
YGL250W,YMR068W,0.67234615284868
YMR012W,YOL117W,0.53606884449893
YMR109W,YNL271C,0.952572308916101
YKL104C,YOR151C,0.790521651322224
YHR131C,YOR061W,0.836115707810694
YBR109C,YPL242C,0.867499233019384
YLR129W,YPL126W,0.921706009057121
YIL018W,YNL255C,0.53606884449893
YHR120W,YLL039C,0.53606884449893
YNL251C,YOL021C,0.53606884449893
YDR359C,YIR001C,0.660028449502134
YLR096W,YPR032W,0.660028449502134
YAL005C,YPL002C,0.890653121584812
YDR489W,YPR019W,0.999753673501941
YKL012W,YPL117C,0.579810484329307
YDR013W,YHR118C,0.660028449502134
YBR118W,YHR027C,0.53606884449893
YCR084C,YNL236W,0.660028449502134
YGR159C,YLR113W,0.824118856508057
YGL030W,YLL045C,0.889168054734813
YDR350C,YNR075C-A,0.553422680851517
YGL134W,YML091C,0.852119274942154
YLR265C,YMR284W,0.884419344852077
YGL156W,YOL001W,0.852119274942154
YGR118W,YOL040C,0.836115707810694
YBR140C,YMR139W,0.852119274942154
YDL189W,YNL313C,0.584984984984985
YMR128W,YNL097C,0.824118856508057
YEL013W,YMR197C,0.660028449502134
YBR137W,YMR047C,0.67234615284868
YIL019W,YKL099C,0.669323604690042
YGR106C,YLR447C,0.703072689507346
YDR132C,YHR170W,0.786182747552049
YLR075W,YPL090C,0.836115707810694
YLR335W,YNL189W,0.999999999896597
YHR200W,YLL039C,0.992679546077226
YBL027W,YDR510W,0.53606884449893
YER006W,YKL009W,0.999230623222555
YBL023C,YJL194W,0.850171707325233
YDR385W,YGL137W,0.54847104749512
YLR357W,YMR224C,0.937329784901827
YAL014C,YMR197C,0.85377760326168906
YJL008C,YKL049C,0.53606884449893
YDR057W,YLL039C,0.53606884449893
YHR188C,YJR015W,0.786182747552049
YAR002C-A,YGR284C,0.921718443627465
YFR024C-A,YNL243W,0.921706009057121
YAR027W,YGL104C,0.682167453566882
YKR048C,YOR090C,0.852119274942154
YHR147C,YKL167C,0.54847104749512
YGL174W,YIR005W,0.999993604590409
YDL229W,YHR165C,0.890653121584812
YER006W,YPL093W,0.998044886556247
YDR448W,YOL148C,0.999999999997705
YGR097W,YMR005W,0.53606884449893
YML130C,YOL088C,0.660028449502134
YDL031W,YKL009W,0.973382270504484
YJL005W,YOR057W,0.884419344852077
YDR418W,YMR194W,0.921706009057121
YLR340W,YPR080W,0.53606884449893
YBR031W,YER074W,0.921706009057121
YBR198C,YDR212W,0.976270023708708
YNL317W,YOL045W,0.525804493017608
YMR005W,YPL011C,0.999823530598898
YDR194C,YPL055C,0.53606884449893
YLL008W,YNL001W,0.852119274942154
YDL131W,YJL168C,0.579810484329307
YGL025C,YLR071C,0.999991892160072
YFR031C-A,YHL030W,0.53606884449893
YMR230W,YNL178W,0.836115707810694
YER082C,YNL132W,0.999637012346317
YKL155C,YMR158W,0.889168054734813
YDL213C,YMR049C,0.911375557140747
YDR283C,YPR178W,0.861356321701401
YFR002W,YML031W,0.862246169743318
YDR385W,YHR152W,0.53606884449893
YIL018W,YOR096W,0.889168054734813
YDL190C,YMR276W,0.999754082000731
YDR388W,YGL201C,0.576965202814132
YNL189W,YNL232W,0.986229563344419
YDR145W,YMR186W,0.832002620755503
YGR090W,YPL198W,0.54847104749512
YBR009C,YPL204W,0.721967550772767
YJL082W,YLL039C,0.900147115238577
YGL190C,YOR349W,0.824118856508057
YDL229W,YOR253W,0.890653121584812
YFL017C,YLR438C-A,0.53606884449893
YDR489W,YLR274W,0.895679800686134
YGL171W,YKL021C,0.53606884449893
YDR277C,YLR191W,0.635228910294981
YHR005C,YHR194W,0.660028449502134
YBL085W,YOL135C,0.576965202814132
YIR009W,YPL151C,0.669323604690042
YHR202W,YPL240C,0.855987670024343
YDR510W,YHR206W,0.53606884449893
YDL053C,YPR106W,0.852119274942154
YDR012W,YPR189W,0.54847104749512
YDL113C,YDL132W,0.584984984984985
YFL007W,YMR314W,0.957795592557016
YDR303C,YLL026W,0.797954109819716
YMR229C,YNR024W,0.53606884449893
YGL103W,YNL124W,0.53606884449893
YEL015W,YPL204W,0.721967550772767
YNL030W,YOR244W,0.896438712613722
YLR340W,YOL148C,0.764303653422268
YER142C,YPR190C,0.852119274942154
YNL306W,YPL118W,0.957795592557016
YJL130C,YKL049C,0.53606884449893
YDR070C,YFL017C,0.786182747552049
YDR182W,YLL039C,0.784767882955442
YKL049C,YOR151C,0.53606884449893
YKL028W,YOL051W,0.949171074662467
YBR132C,YGL006W,0.703072689507346
YDR381W,YDR448W,0.999991500140248
YDR226W,YPL031C,0.721967550772767
YDR188W,YHR119W,0.53606884449893
YER125W,YJL025W,0.682167453566882
YGR103W,YHR038W,0.53606884449893
YHR034C,YPL156C,0.92076784552629
YDL192W,YNL323W,0.788296958861137
YJR017C,YMR146C,0.579810484329307
YBR243C,YMR300C,0.703072689507346
YGR054W,YLL039C,0.53606884449893
YHR089C,YPL081W,0.525804493017608
YDL052C,YIL124W,0.703072689507346
YER006W,YGL135W,0.836115707810694
YAR003W,YHR119W,0.99999854491995
YMR216C,YPR174C,0.525804493017608
YDR227W,YJL019W,0.900047274062411
YHR183W,YPR145W,0.564491654021244
YDR245W,YLL039C,0.53606884449893
YGL250W,YLR442C,0.682167453566882
YDL185W,YIL144W,0.852119274942154
YDL192W,YDL226C,0.974978199713188
YDR337W,YNL306W,0.957795592557016
YPL026C,YPL028W,0.852119274942154
YLR035C,YMR167W,0.999981621902841
YFR004W,YMR186W,0.784767882955442
YBR234C,YIL034C,0.703072689507346
YDR510W,YLR328W,0.852547579477436
YBL072C,YOR078W,0.669323604690042
YKR094C,YMR186W,0.564491654021244
YDL082W,YKL172W,0.836115707810694
YLR406C,YNR051C,0.753242918792004
YLR224W,YOL133W,0.80320174454965
YER133W,YHL033C,0.667047013899172
YLR197W,YLR448W,0.836115707810694
YNL113W,YOR224C,0.998436873798408
YFR004W,YHL001W,0.784767882955442
YEL034W,YPL237W,0.917535955446966
YDR324C,YGR090W,0.993554042598955
YDR427W,YER021W,0.957795592557016
YDR450W,YMR194W,0.836115707810694
YHR027C,YPR058W,0.53606884449893
YGL123W,YGR252W,0.6378829547176
YKL203C,YLL039C,0.784767882955442
YGR103W,YHR066W,0.990568995086555
YML073C,YPR143W,0.53606884449893
YJL076W,YPR010C,0.977517967681644
YDR260C,YLR102C,0.989679763052344
YLL039C,YLR378C,0.53606884449893
YBR069C,YLR343W,0.501079807013215
YCR057C,YPL217C,0.993554042598955
YER125W,YJR149W,0.579810484329307
YAL005C,YER165W,0.945192172634774
Q0130,YLR393W,0.53606884449893
YDR143C,YDR448W,0.669323604690042
YFR004W,YFR050C,0.966052859945974
YLR291C,YML106W,0.682167453566882
YKL003C,YKL155C,0.54847104749512
YFR050C,YOL038W,0.985651702163765
YBL027W,YCR031C,0.921706009057121
YJR041C,YLL039C,0.53606884449893
YBL027W,YIR010W,0.53606884449893
YFL039C,YPR171W,0.836115707810694
YOR133W,YOR151C,0.790521651322224
YHR001W,YPL221W,0.703072689507346
YDR130C,YJL177W,0.660028449502134
YOL012C,YOL077C,0.53606884449893
YDR477W,YER040W,0.868478095503541
YGL060W,YPR046W,0.660028449502134
YCR084C,YDR308C,0.912586996242321
YHR183W,YPL106C,0.564491654021244
YBR181C,YCR031C,0.921706009057121
YDR276C,YKL212W,0.525943141173112
YGL150C,YNL030W,0.784767882955442
YMR223W,YNL330C,0.669323604690042
YBR234C,YOR220W,0.584984984984985
YLR106C,YOR272W,0.977081007871042
YDL117W,YPL038W,0.635228910294981
YBL104C,YGR252W,0.669323604690042
YAL005C,YJR064W,0.890653121584812
YFL002C,YPL211W,0.980420060487739
YGR192C,YHR027C,0.53606884449893
YGL240W,YOR249C,0.965095889577511
YBL056W,YPL204W,0.873774047657518
YHL004W,YPL255W,0.67234615284868
YFL038C,YPR176C,0.734994560955248
YNL207W,YPL090C,0.53606884449893
YJL010C,YKR006C,0.584984984984985
YGL030W,YGL135W,0.921706009057121
YDR092W,YGR005C,0.703072689507346
YML064C,YMR106C,0.852119274942154
YMR129W,YPR080W,0.53606884449893
YOR224C,YPR093C,0.53606884449893
YIR038C,YNL219C,0.682167453566882
YDL229W,YDR096W,0.890653121584812
Q0045,Q0140,0.660028449502134
YDL030W,YKL173W,0.957795592557016
YBL085W,YER158C,0.968987559296573
YDR127W,YKL104C,0.971175843289377
YDL075W,YIR010W,0.53606884449893
YLR182W,YOL131W,0.67234615284868
YJL076W,YPL055C,0.764303653422268
YIL094C,YOL145C,0.824118856508057
YAL043C,YNL313C,0.753242918792004
YLR044C,YLR249W,0.889168054734813
YIL133C,YPL043W,0.54847104749512
YKL006C-A,YLR078C,0.775138621157712
YLR347C,YLR377C,0.67234615284868
YLL039C,YLR109W,0.53606884449893
YDL058W,YFL038C,0.660028449502134
YGR095C,YOR326W,0.824118856508057
YDR346C,YOR061W,0.826938072972849
YDR023W,YLL039C,0.53606884449893
YIR002C,YOL034W,0.994521808252129
YBR189W,YHR089C,0.525804493017608
YBR154C,YJL148W,0.983148618577497
YGL087C,YNR065C,0.703072689507346
YDL082W,YGR103W,0.790521651322224
YHL018W,YNL189W,0.67234615284868
YDR468C,YKR020W,0.999979535873345
YJL084C,YPL265W,0.660028449502134
YCR010C,YEL063C,0.501079807013215
YER026C,YPR174C,0.682167453566882
YGR145W,YPL217C,0.836115707810694
YGL103W,YLR150W,0.54847104749512
YGL127C,YGL158W,0.753242918792004
YMR075W,YNL330C,0.999940607291562
YDR448W,YJL052W,0.6378829547176
YDR301W,YLR448W,0.54847104749512
YCR028C-A,YPR129W,0.583540098233307
YLR093C,YOR106W,0.999999999999957
YIL069C,YKR081C,0.53606884449893
YDR040C,YJR066W,0.630229419703104
YFR032C-A,YGL031C,0.836115707810694
YDR216W,YHR099W,0.952862168051605
YOL045W,YOR184W,0.525804493017608
YML127W,YMR033W,0.995168511275725
YDR075W,YIL153W,0.662007478778273
YBR233W,YLR291C,0.682167453566882
YHR052W,YPL093W,0.990916256037435
YAR002W,YML103C,0.53606884449893
YGR094W,YML023C,0.584984984984985
YBR245C,YPR110C,0.861356321701401
YKL174C,YLL039C,0.53606884449893
YKL009W,YLR448W,0.660028449502134
YGL037C,YGL116W,0.669323604690042
YFR050C,YOR261C,0.973001013644068
YER020W,YGR121C,0.703072689507346
YNL288W,YPR042C,0.703072689507346
YDR443C,YER022W,0.989383352955802
YHL030W,YKL156W,0.53606884449893
YDL192W,YLR083C,0.703072689507346
YJL041W,YML025C,0.861356321701401
YBR108W,YCR009C,0.970953223915515
YLR368W,YMR048W,0.786182747552049
YFL010C,YLL039C,0.85434723113795
YAL029C,YDR448W,0.714859437751004
YLR025W,YMR154C,0.888607013557375
YAL010C,YOL009C,0.999975215505912
YBL097W,YJR089W,0.53606884449893
YGL127C,YOR047C,0.67234615284868
YDL164C,YOR217W,0.660028449502134
YDR502C,YFR004W,0.784767882955442
YDR064W,YLR150W,0.54847104749512
YBR172C,YHR165C,0.53606884449893
YDR385W,YOL086C,0.836115707810694
YNL069C,YOR096W,0.957795592557016
YGL071W,YIR018W,0.786182747552049
YGR074W,YHR086W,0.983148618577497
YPL012W,YPL266W,0.921706009057121
YDL014W,YHR052W,0.790521651322224
YDR171W,YOR181W,0.53606884449893
YDR270W,YHR114W,0.576965202814132
YDL072C,YML029W,0.682167453566882
YBR042C,YKL117W,0.525804493017608
YKL203C,YPR165W,0.630229419703104
YHR082C,YNL192W,0.852119274942154
YDR064W,YOR096W,0.957795592557016
YDL082W,YHR010W,0.790521651322224
YBR122C,YHL004W,0.797954109819716
YBR193C,YHR041C,0.999638184679704
YMR223W,YPL082C,0.53606884449893
YGR005C,YGR104C,0.960705865461801
YBR105C,YIL076W,0.660028449502134
YFR032C-A,YKL046C,0.836115707810694
YFL059W,YPL070W,0.682167453566882
YAL027W,YCR092C,0.525804493017608
YJR044C,YOL129W,0.891945976390448
YKL171W,YNL229C,0.995241584908348
YDR510W,YOL059W,0.53606884449893
YNL207W,YNL244C,0.762979683972912
YGL153W,YNL214W,0.998593000285441
YDL019C,YKL049C,0.53606884449893
YHR030C,YLR418C,0.88057180827522
YGL137W,YKL029C,0.721967550772767
YDL097C,YOR259C,0.992577040558528
YBR049C,YDR145W,0.53606884449893
YDR510W,YOR151C,0.53606884449893
YKL203C,YMR036C,0.852119274942154
YDR033W,YFR004W,0.53606884449893
YBR106W,YOR117W,0.53606884449893
YGR090W,YJR002W,0.999612852555389
YBL050W,YML001W,0.630229419703104
YDR089W,YLL039C,0.53606884449893
YLL039C,YLL050C,0.53606884449893
YLL039C,YPR186C,0.53606884449893
YLL036C,YNL302C,0.823939570017432
YML049C,YNR011C,0.667047013899172
YGR215W,YNR036C,0.54847104749512
YBL027W,YDR412W,0.53606884449893
YBR142W,YMR229C,0.836115707810694
YDL140C,YKL058W,0.660028449502134
YDR412W,YOL120C,0.53606884449893
YFL002C,YGL068W,0.53606884449893
YBR194W,YPL231W,0.53606884449893
YGL019W,YOR039W,0.999977387317172
YHR205W,YOL100W,0.525804493017608
YJL020C,YMR109W,0.999810358176144
YGL112C,YOL086C,0.669323604690042
YLR150W,YMR242C,0.836115707810694
YBL091C-A,YML029W,0.682167453566882
YDR099W,YLL024C,0.669323604690042
YCL008C,YNR006W,0.999990647735281
YBL072C,YOL041C,0.54847104749512
YBR143C,YOR046C,0.660028449502134
YHR016C,YKL129C,0.576965202814132
YCL009C,YER151C,0.753242918792004
YFR004W,YJR045C,0.53606884449893
YIR010W,YNL069C,0.53606884449893
YAL005C,YPR016C,0.53606884449893
YEL020W-A,YGR029W,0.660028449502134
YGL197W,YJL098W,0.944194360752817
YLL039C,YOR375C,0.978508452219793
YGR103W,YIL035C,0.721967550772767
YBR059C,YPL055C,0.764303653422268
YBR107C,YDR421W,0.827664637956315
YKL021C,YLR009W,0.926827203451423
YJL020C,YLR337C,0.909547861975842
YHR027C,YHR094C,0.53606884449893
YAR014C,YHL048W,0.635228910294981
YER092W,YPL129W,0.935013786595579
YER110C,YFL002C,0.53606884449893
YHR170W,YOR204W,0.53606884449893
YER179W,YKL211C,0.852119274942154
YGR092W,YLL039C,0.53606884449893
YJR072C,YNL289W,0.937632903818012
YKR031C,YLL039C,0.53606884449893
YAR007C,YNL124W,0.53606884449893
YDL116W,YKL068W,0.958559553531445
YDL148C,YPR144C,0.999956180250815
YCR063W,YJR050W,0.54847104749512
YDR013W,YIL150C,0.660028449502134
YGL216W,YML085C,0.82465645220894
YML064C,YML078W,0.721967550772767
YDR385W,YNL313C,0.739148761889815
YDL131W,YDR510W,0.53606884449893
YMR236W,YPL086C,0.53606884449893
YNL178W,YPL090C,0.957795592557016
YBR146W,YDR337W,0.957795592557016
YHR072W,YMR015C,0.907698046593483
YFR031C-A,YHR010W,0.836115707810694
YGR262C,YLR216C,0.852119274942154
YIL137C,YOR272W,0.852119274942154
YFR016C,YLL021W,0.53606884449893
YBL091C-A,YDR479C,0.682167453566882
YAL023C,YDL095W,0.999993262005389
YDL014W,YMR290C,0.921706009057121
YHL004W,YPR125W,0.53606884449893
YLR439W,YMR024W,0.957795592557016
YBL075C,YER022W,0.7576783419403
YDR460W,YOL133W,0.525804493017608
YBL072C,YPL126W,0.836115707810694
YJL112W,YKL189W,0.682167453566882
YHR082C,YOR141C,0.525804493017608
YOR001W,YOR326W,0.824118856508057
YDL014W,YMR242C,0.54847104749512
YGL100W,YML103C,0.53606884449893
YER161C,YNR023W,0.660028449502134
YDL147W,YDR363W-A,0.99601070761035
YIL144W,YOR174W,0.682167453566882
YML006C,YNL025C,0.852119274942154
YBR283C,YML048W,0.501079807013215
YGR156W,YJL033W,0.824118856508057
YLL039C,YOR202W,0.53606884449893
YHR019C,YKL198C,0.852119274942154
YDL229W,YKR038C,0.890653121584812
YDL147W,YDR427W,0.999998764608401
YCR009C,YFL039C,0.836115707810694
YAL016W,YIL153W,0.884419344852077
YJR118C,YML101C,0.788296958861137
YML073C,YOL127W,0.957795592557016
YIL030C,YIR034C,0.579810484329307
YGL031C,YKL021C,0.660028449502134
YHR200W,YLR249W,0.53606884449893
YFR034C,YJL020C,0.669323604690042
YDR225W,YOR141C,0.660028449502134
YCL016C,YHR191C,0.998709638401663
YGR013W,YLL036C,0.891732953976237
YDR285W,YLR394W,0.935243571213549
YCR106W,YGL247W,0.682167453566882
YER111C,YLL036C,0.823939570017432
YDL229W,YGL131C,0.890653121584812
YDR517W,YPR181C,0.953679750672903
YKL101W,YKR048C,0.91656423687679
YJR002W,YPL217C,0.957795592557016
YBL049W,YIL017C,0.852119274942154
YER110C,YKL049C,0.53606884449893
YGR063C,YJL140W,0.921706009057121
YHL032C,YKR026C,0.824118856508057
YGR283C,YMR310C,0.98068040331881
YDR087C,YGL120C,0.53606884449893
YHL001W,YMR242C,0.921706009057121
YBR279W,YGL058W,0.660028449502134
YLR385C,YPL235W,0.54847104749512
YGR270W,YPL116W,0.669323604690042
YLR147C,YPR178W,0.957795592557016
YIL030C,YMR004W,0.579810484329307
YIL136W,YNL131W,0.660028449502134
YCR081W,YDR308C,0.921706009057121
YMR092C,YPL106C,0.890653121584812
YLL039C,YMR143W,0.53606884449893
YER074W,YIR010W,0.53606884449893
YGR198W,YKL049C,0.53606884449893
YJR112W,YOR195W,0.660028449502134
YIL030C,YML048W,0.579810484329307
YHR165C,YPR152C,0.669323604690042
YHR089C,YJR145C,0.54847104749512
YDR496C,YLR002C,0.859922722080967
YDL229W,YMR229C,0.890653121584812
YGL187C,YNL052W,0.54847104749512
YGL120C,YOR056C,0.660028449502134
YBR194W,YMR315W,0.53606884449893
YCR088W,YOR284W,0.989234919845008
YKR002W,YLR277C,0.99955614722030794
YEL013W,YPR149W,0.836115707810694
YFL010C,YGR180C,0.579810484329307
YHR064C,YHR200W,0.53606884449893
YBR119W,YPR042C,0.53606884449893
YIL046W,YLR103C,0.714859437751004
YGL066W,YLR384C,0.669323604690042
YCL010C,YOL039W,0.669323604690042
YER082C,YER118C,0.909547861975842
YER151C,YGL120C,0.753242918792004
YLR289W,YPL022W,0.605663741840526
YGL019W,YNL088W,0.852119274942154
YHR052W,YLR075W,0.53606884449893
YNL110C,YOL127W,0.92396897095614
YDR448W,YJL008C,0.832002620755503
YML012W,YPL087W,0.788296958861137
YDR168W,YMR186W,0.983810052234121
YDR045C,YNL151C,0.889168054734813
YDR087C,YPR016C,0.954913531539084
YER164W,YPL082C,0.53606884449893
YGL092W,YGR046W,0.584984984984985
YJR066W,YMR307W,0.630229419703104
YDL208W,YDR386W,0.852119274942154
YDL229W,YJL008C,0.890653121584812
YBR111W-A,YOL051W,0.669323604690042
YBR247C,YMR128W,0.995861056662064
YOR197W,YPL131W,0.53606884449893
YJL056C,YPR154W,0.576965202814132
YHR010W,YMR031C,0.53606884449893
YBL008W,YGR063C,0.958488440868054
YBL023C,YGL113W,0.981303423378691
YCR028C-A,YML065W,0.53606884449893
YMR153W,YMR308C,0.999628892987403
YCR098C,YNL008C,0.501079807013215
YHR105W,YIL004C,0.772933585066473
YDR309C,YKL082C,0.846340558019861
YLR009W,YOR252W,0.53606884449893
YER062C,YHR027C,0.53606884449893
YER161C,YKR081C,0.852119274942154
YDL139C,YNL030W,0.838787018252074
YGL120C,YPL055C,0.53606884449893
YDR146C,YOR290C,0.864787626523093
YLL039C,YNR035C,0.53606884449893
YDR320C,YLR421C,0.54847104749512
YGL030W,YGR090W,0.669323604690042
YKL009W,YOL077C,0.836115707810694
YOR261C,YPR103W,0.660028449502134
YKR018C,YLL039C,0.784767882955442
YDR545W,YLL039C,0.53606884449893
YER054C,YLR258W,0.852119274942154
YER144C,YLR291C,0.682167453566882
YEL054C,YER151C,0.53606884449893
YER141W,YJL141C,0.525804493017608
YLR009W,YPL093W,0.999947333847969
YIR010W,YMR116C,0.53606884449893
YJL177W,YOL040C,0.859922722080967
YKR081C,YLR448W,0.667047013899172
YBR171W,YPL076W,0.501079807013215
YBR081C,YNL298W,0.669323604690042
YGL030W,YIL069C,0.790521651322224
YHR033W,YJR017C,0.852119274942154
YBR052C,YLL028W,0.703072689507346
YCR077C,YDR378C,0.997896752808317
YGR175C,YMR202W,0.907698046593483
YCR063W,YGL120C,0.7468870303556
YKL195W,YKR039W,0.584984984984985
YLR310C,YPL049C,0.635228910294981
YCL032W,YKR020W,0.605663741840526
YIL142W,YLL039C,0.53606884449893
YFR004W,YJR007W,0.784767882955442
YOR210W,YPR010C,0.957547383279625
YDR005C,YPR110C,0.87566972160979
YCR002C,YDR188W,0.669323604690042
YGR231C,YPL050C,0.836115707810694
YBR202W,YLR103C,0.994606695865658
YDR172W,YNL064C,0.945511217845346
YER054C,YER118C,0.62712636752742
YJL098W,YMR005W,0.852119274942154
YFL037W,YOR265W,0.999683885808507
YCR031C,YDL083C,0.921706009057121
YDR510W,YPL154C,0.53606884449893
YBR106W,YML123C,0.525943141173112
YDR229W,YFL038C,0.584984984984985
YER115C,YML109W,0.846340558019861
YDR288W,YMR066W,0.584984984984985
YHR058C,YLR071C,0.99960156428955
YDR216W,YPR110C,0.833376047487469
YGL120C,YMR290C,0.790521651322224
YDR388W,YGL090W,0.682167453566882
YBR200W,YER114C,0.999750478646774
YJL153C,YMR120C,0.703072689507346
YEL051W,YGL006W,0.703072689507346
YKL101W,YOR141C,0.525804493017608
YDL195W,YPR163C,0.620889562155009
YKR062W,YPL106C,0.890653121584812
YJL052W,YNL255C,0.53606884449893
YDR510W,YKL060C,0.953675135792518
YKR028W,YNL106C,0.911375557140747
YIR010W,YJL076W,0.53606884449893
YIL016W,YNL161W,0.525804493017608
YGL135W,YOL077C,0.859922722080967
YIL079C,YNL004W,0.852119274942154
YLL023C,YPR028W,0.525943141173112
YDR365C,YLR175W,0.53606884449893
YBR084W,YNR051C,0.753242918792004
YBL034C,YMR117C,0.714859437751004
YOR264W,YPR120C,0.605663741840526
YBL084C,YGL240W,0.98546671462123
YMR186W,YNL307C,0.564491654021244
YAL005C,YBR231C,0.890653121584812
YER120W,YMR216C,0.952862168051605
YJR022W,YNL329C,0.684036878315825
YHR052W,YLR276C,0.836115707810694
YKL143W,YPL204W,0.958486984349887
YCR086W,YOR061W,0.852119274942154
YDR005C,YPR190C,0.996618692226552
YFR052W,YIL075C,0.985651702163765
YDL143W,YNR051C,0.753242918792004
YGL137W,YMR120C,0.553422680851517
YGL005C,YML071C,0.998718344604912
YJL162C,YPL059W,0.569286093422305
YGL181W,YNL124W,0.682167453566882
YFR004W,YML056C,0.53606884449893
YCR028C-A,YDR296W,0.703072689507346
YBR111W-A,YDR381W,0.660028449502134
YPR082C,YPR178W,0.957795592557016
YNL209W,YOR069W,0.913803986414008
YDR427W,YHR200W,0.99995492737682
YHL030W,YLR044C,0.53606884449893
YBR081C,YLL034C,0.669323604690042
YJL039C,YPR080W,0.53606884449893
YDL077C,YPL195W,0.525804493017608
YML095C,YMR201C,0.99994108570717
YBL039C,YLR180W,0.824118856508057
YDL089W,YDR439W,0.928827819380775
YMR242C,YOL077C,0.836115707810694
YAL005C,YOR110W,0.890653121584812
YHR169W,YJR109C,0.852119274942154
YER110C,YLR457C,0.999989568286283
YER029C,YLR175W,0.53606884449893
YER012W,YLL024C,0.53606884449893
YOR177C,YOR373W,0.935243571213549
YDL209C,YER172C,0.999086473971295
YGR284C,YHR039C,0.703072689507346
YLR150W,YOR096W,0.836115707810694
YKL068W,YMR047C,0.99985932385598
YDR450W,YPL143W,0.859922722080967
YBL004W,YMR128W,0.957795592557016
YCR061W,YIL147C,0.501079807013215
YDR471W,YKL009W,0.54847104749512
YOR001W,YOR076C,0.980420060487739
YHR183W,YHR200W,0.797954109819716
YFR049W,YIL125W,0.920584571513722
YGL030W,YOR234C,0.54847104749512
YDR365C,YHR196W,0.80746160453379
YBR263W,YFR031C-A,0.762680966893472
YDR510W,YGR103W,0.53606884449893
YBL092W,YLR287C-A,0.921706009057121
YDR214W,YGL195W,0.836115707810694
YDR171W,YKL049C,0.53606884449893
YFR004W,YLR304C,0.53606884449893
YBR111W-A,YKL060C,0.764303653422268
YGL019W,YNL087W,0.605663741840526
YJL190C,YNL132W,0.54847104749512
YGL189C,YLL039C,0.784767882955442
YEL003W,YJL179W,0.90015706257738
YDL075W,YNL069C,0.889168054734813
YOR116C,YOR224C,0.999723458712111
YER087W,YOL128C,0.525804493017608
YDR012W,YOL041C,0.836115707810694
YLR150W,YPR052C,0.54847104749512
YBR245C,YMR033W,0.54847104749512
YAR002C-A,YGR060W,0.703072689507346
YIR009W,YNL091W,0.705996793581068
YMR163C,YOR326W,0.99633531552407
YHR148W,YLR197W,0.921706009057121
YIL133C,YOR096W,0.921706009057121
YHR027C,YNL055C,0.53606884449893
YDL001W,YMR079W,0.786182747552049
YDR334W,YLR385C,0.997925434970889
YIL069C,YLR448W,0.54847104749512
YDL047W,YGR184C,0.852119274942154
YGL048C,YHR200W,0.999956951702231
YDR468C,YJL029C,0.660028449502134
YAL005C,YGL048C,0.704189581714012
YDR510W,YOR207C,0.784767882955442
YER023W,YLL039C,0.784767882955442
YBR025C,YFR009W,0.54847104749512
YFL039C,YOR189W,0.53606884449893
YBR200W,YGR134W,0.95002365245525
YDR255C,YMR135C,0.902816467645463
YDR418W,YNL112W,0.54847104749512
YDR171W,YHR152W,0.669323604690042
YDR128W,YMR106C,0.721967550772767
YBR146W,YGR165W,0.921706009057121
YBR122C,YFL002C,0.53606884449893
YCR084C,YLR071C,0.660028449502134
YDR510W,YNL134C,0.53606884449893
YDR175C,YJR113C,0.957795592557016
YER082C,YNL075W,0.54847104749512
YHL016C,YIL105C,0.703072689507346
YDL229W,YGR264C,0.890653121584812
YDR138W,YNL253W,0.99525535659268
YHR052W,YHR085W,0.54847104749512
YKL215C,YLL026W,0.894594996438348
YLR078C,YPL240C,0.610333975634579
YER157W,YNL041C,0.998144559595339
YHR113W,YLR291C,0.682167453566882
YFR004W,YKL117W,0.53606884449893
YGR046W,YML093W,0.584984984984985
YJR025C,YPL204W,0.525804493017608
YDL030W,YDL098C,0.921706009057121
YBR127C,YPR036W,0.916765339525928
YAL062W,YLR267W,0.67234615284868
YLR389C,YPL184C,0.54847104749512
YFR031C-A,YGR103W,0.890653121584812
YBR048W,YBR189W,0.957795592557016
YCR063W,YDR408C,0.786182747552049
YKL013C,YMR109W,0.95202934657791
YGL031C,YHL033C,0.944284003082156
YFR004W,YGL011C,0.987310590338222
YDL192W,YDR170C,0.53606884449893
YBR020W,YFL002C,0.53606884449893
YDR239C,YFR028C,0.852119274942154
YJL164C,YLL040C,0.721967550772767
YGL031C,YOL127W,0.859922722080967
YBR154C,YJR138W,0.53606884449893
YAR002C-A,YFL048C,0.630229419703104
YCL028W,YPR070W,0.660028449502134
YNL245C,YPL178W,0.53606884449893
YNL261W,YPR162C,0.999966237464215
YOL144W,YPL131W,0.708517056683126
YHL024W,YPR106W,0.525804493017608
YHR029C,YNL302C,0.54847104749512
YFL013C,YOR189W,0.845532736430711
YBR293W,YJR117W,0.501079807013215
YHR027C,YJL052W,0.53606884449893
YDR497C,YPL004C,0.553422680851517
YBR236C,YML010W,0.972832121051362
YDL082W,YER006W,0.54847104749512
YLR071C,YPR187W,0.823939570017432
YGR047C,YOR250C,0.780005930512243
YCL024W,YJR112W,0.525804493017608
